database_name,database_id,snapshot_id,snapshot_name,created_ts,active_bytes,bytes_written,bytes_deleted,user_name,user_id
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,d2d4ca2a-3390-4b7a-a67c-015fa2234a54,,2026-04-07 13:56:44.553,29372416,4198400,5246976,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,d6c7f74b-e02b-449b-a528-4a82c0b9ba40,,2026-04-07 13:59:45.159,30420992,2625536,1576960,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,e6d18252-6ad3-4f85-9799-035d4dc166f2,,2026-04-07 14:59:10.749,28848128,9965568,11538432,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,3c67ba3d-9eab-45ae-a431-42a951dfd286,,2026-04-07 15:00:11.608,30158848,2887680,1576960,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,e1e7d875-4602-4968-bbe2-f43edec492aa,,2026-04-07 15:08:12.319,28848128,3674112,4984832,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,0173a9fc-5703-4029-aca6-2695d7b3659c,,2026-04-07 15:09:13.308,30158848,2887680,1576960,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,c957444f-e7a9-42b5-b370-5e5508d8aaec,,2026-04-07 15:09:30.035,28848128,3674112,4984832,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,965f5d6e-3689-4124-a265-73b812f5a29d,,2026-04-07 15:10:13.919,30158848,2887680,1576960,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,8b2b46ca-13ad-4e72-8ccc-221bd6f29387,,2026-04-07 15:11:14.580,28848128,4460544,5771264,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,da853af6-74f1-46d3-9480-d01f398a1a51,,2026-04-07 15:12:15.269,29896704,4722688,3674112,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,444a03b5-43fd-4cf9-a405-2068c8a26b52,,2026-04-07 15:12:45.580,29110272,4198400,4984832,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,df56720b-3696-4416-8560-ca56f6d05ac1,,2026-04-07 15:13:16.040,28585984,6557696,7081984,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,22b30e71-6c10-43ae-a0a1-99b96d1495ee,,2026-04-07 15:13:32.254,29110272,3936256,3411968,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,c513f0eb-e33f-4986-b09f-c7aba3ef5328,,2026-04-07 15:14:16.913,28848128,7344128,7606272,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,eee2c999-1925-4f05-822e-03d869b36733,,2026-04-07 15:15:17.639,29634560,3149824,2363392,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,f098e4f9-8fa2-4243-b03f-e2a1ca8fee54,,2026-04-07 15:22:18.409,29634560,7344128,7344128,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,1954c8f0-0744-4c26-8da8-1e0942a3a4c2,,2026-04-07 15:23:19.093,30683136,6557696,5509120,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,4653dd95-d15a-4eb8-8900-1c6e62375377,,2026-04-07 15:24:24.383,31207424,7606272,7081984,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,b1079bf7-44f2-4c49-b3f4-9a154de17152,,2026-04-07 15:25:27.242,31469568,8130560,7868416,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,4e4b53d8-d182-4040-bc04-1bc04cf6792c,,2026-04-07 15:27:27.868,32256000,5771264,4984832,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,3cbe74a3-be6a-4c8b-bcc1-656dbb8869ab,,2026-04-07 15:34:28.692,32256000,5771264,5771264,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,cf8c375a-231a-42e4-a1ec-ca60a22ed3d0,,2026-04-07 15:35:29.624,32780288,6033408,5509120,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,4854dd22-afd4-48a6-ae74-f85f97360a5e,,2026-04-07 16:02:07.972,33304576,10489856,9965568,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,f8a2e398-99b4-4f39-ad34-3f3e46a5be05,,2026-04-07 16:03:08.766,33566720,3936256,3674112,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,9e8d45f2-6d95-4101-91c3-4dfbb3e12cf1,,2026-04-07 16:06:09.947,33304576,5771264,6033408,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,49dc7ed0-5c63-4d99-9dc9-1c7336711d1e,,2026-04-07 16:07:10.589,33566720,3936256,3674112,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,788444dd-46bb-47e6-af4b-32a6df033544,,2026-04-07 16:16:11.866,33304576,5771264,6033408,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,0de6bb49-ace9-4807-833b-092cd2e01c46,,2026-04-07 16:17:12.597,33566720,3936256,3674112,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,caa8ac71-581e-4f8b-a062-a62da2482e38,,2026-04-07 16:18:13.330,33304576,5771264,6033408,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,aec87b14-0b52-4f24-a19c-646272bcf44e,,2026-04-07 16:21:14.130,31993856,7344128,8654848,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,a74ff975-8182-4b2b-90e9-e30905bcbc49,,2026-04-07 16:22:14.842,33304576,9179136,7868416,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,351bf783-7cc7-476d-819f-442b7eb40732,,2026-04-07 16:23:15.733,33566720,7606272,7344128,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,65dd6927-cab5-4266-bf5b-5e2010b229ca,,2026-04-07 16:32:17.111,33828864,7081984,6819840,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026,b64d4ec9-aafb-49cc-bf39-d1dfd85e68dc,0f7ec436-dc42-4f11-815b-8c05f3b28bd0,,2026-04-07 18:21:57.309,33304576,10752000,11276288,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,eb1db929-fd76-4351-9251-464653672300,,2026-04-07 05:44:03.667,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,a5debd7a-2bb1-4b3d-bf9e-6128bac251b0,,2026-04-07 16:08:11.155,391131136,1052672,2101248,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,ce63ec02-2a5a-47e1-bb26-8f34822d2655,,2026-04-07 05:57:19.599,368062464,4198400,790528,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,4f48b3e9-3ba1-4d3a-b6b0-d5ccbfa9507a,,2026-04-07 05:59:20.249,367538176,4722688,5246976,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,1e8b60e6-3a78-4e8a-88f3-0e613b51c59c,,2026-04-07 06:09:19.739,368586752,2101248,1052672,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,52671871-f982-40e2-bc69-47a9578edfd6,,2026-04-07 06:12:20.370,368848896,1839104,1576960,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,77311116-a571-4952-accc-9c941cc0c4d3,,2026-04-07 06:16:21.264,368586752,1314816,1576960,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,3f84722a-65c1-4cf2-a1b8-3f0a30a62f5e,,2026-04-07 06:22:21.772,369111040,1052672,528384,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,af61de35-8d4e-4b83-9adf-922acf769938,8b0c7f6a-0919-4d5e-bcf4-aec174b7eae8,,2026-04-07 05:44:43.719,364654592,364646400,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,92bc15f0-1dcd-42bb-b548-74e5cc24aedd,ec2aeee2-79b4-45ba-9dfb-7197fc8f1596,,2026-04-07 16:37:43.237,530853888,0,40370176,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,92bc15f0-1dcd-42bb-b548-74e5cc24aedd,f1013300-fe4f-47ee-abe0-10a79a3cff33,,2026-04-07 16:11:16.125,571224064,4096,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,92bc15f0-1dcd-42bb-b548-74e5cc24aedd,5207fa80-b7c9-457f-bfef-95d300b04110,,2026-04-07 16:10:59.541,529018880,529010688,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,92bc15f0-1dcd-42bb-b548-74e5cc24aedd,118e9182-f46b-4d25-be3a-a5ccfb1756a7,,2026-04-07 16:10:18.362,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,bddfdfea-2c8e-49aa-a6a5-f8a2182e5dec,,2026-04-07 06:39:51.221,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,3171b1bc-969f-44d0-9842-b204a5b1efa3,,2026-04-07 06:40:13.328,364916736,364908544,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,582cc9ed-44b8-4fbc-ac8d-7ff0fc6d21d6,,2026-04-07 06:40:23.834,367013888,3149824,1052672,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,74f733a8-37b0-4fbd-8746-5c78d1ae841b,,2026-04-07 12:19:28.062,406597632,40108032,524288,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,fe0bde20-764d-4748-a882-aee0521d72b4,,2026-04-07 12:19:28.181,406597632,4096,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,cbf6e572-a86b-4255-ac0f-c53599cadd52,,2026-04-07 12:19:51.206,372781056,6815744,40632320,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,477799f3-ad36-4412-b11a-23184f1ab29a,,2026-04-07 12:19:51.317,372781056,4096,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,997d60e4-8921-4d84-8096-f988b46fbd1a,,2026-04-07 12:20:00.144,387985408,16257024,1052672,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,02fdc556-f9e6-4fdd-9f8d-84377f055e96,99aff958-e9b4-4960-acc0-65b72ef01d98,,2026-04-07 15:56:07.097,392179712,4984832,790528,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular Dev 20260407,92bc15f0-1dcd-42bb-b548-74e5cc24aedd,e3ede0d0-2237-4032-9d0a-b8de2748b01d,,2026-04-07 16:11:15.984,571224064,42205184,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular PrePromote 20260407_cursor_prod_release,6011a8ad-92a8-497e-ad99-43fdefa5d23e,f2c60a3f-da40-440e-a76d-632dcfb5f69e,,2026-04-07 16:14:06.453,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular PrePromote 20260407_cursor_prod_release,6011a8ad-92a8-497e-ad99-43fdefa5d23e,71ccd562-6832-42e0-800b-d94d8233ffdc,,2026-04-07 16:14:33.500,529018880,529010688,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular PrePromote 20260410_20260407_161831_promote,fd1af03b-a3d3-4170-910c-c61a173dfedd,268f858f-2523-4049-be96-9d5787566fa1,,2026-04-07 16:19:02.488,529018880,529010688,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular PrePromote 20260410_20260407_161831_promote,fd1af03b-a3d3-4170-910c-c61a173dfedd,ae5a518c-b0eb-485c-bf20-71e4ee16c42f,,2026-04-07 16:18:34.641,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular PrePromote agent_20260407_workflow,9b6d3949-4698-4be7-95b1-3b4e7c30d9e4,d049b3bd-4d84-4041-939c-feabd9b84365,,2026-04-07 06:39:46.751,364916736,364908544,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular PrePromote agent_20260407_workflow,9b6d3949-4698-4be7-95b1-3b4e7c30d9e4,ba5325cf-0157-4dfa-861e-b463426aaece,,2026-04-07 06:39:05.932,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular QA 20260407,f05500b0-2eea-41bf-b5d4-35e677f6ebc5,eb84f3f9-8f93-466b-9d06-d292dcd5c513,,2026-04-07 11:36:26.294,365178880,790528,266240,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular QA 20260407,f05500b0-2eea-41bf-b5d4-35e677f6ebc5,8459f887-1c84-4d1f-9f3b-408f50d953d6,,2026-04-07 05:45:07.828,364654592,364646400,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
Thyroid 2026 Molecular QA 20260407,f05500b0-2eea-41bf-b5d4-35e677f6ebc5,1194ee5c-a4d9-4fd5-9ce3-80b9607c21dc,,2026-04-07 05:44:44.008,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
my_db,e0db7fdc-5cb6-4f57-9944-6baadccd82c1,d9095350-bcc0-46f9-b9ee-268ed3e2ff93,,2026-03-07 07:53:36.742,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
my_db,e0db7fdc-5cb6-4f57-9944-6baadccd82c1,d5d431ef-9e65-4e61-9619-5e7262f10ae0,,2026-04-02 09:43:11.740,536576,528384,4096,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
rosflow,c8f55a3a-ab80-4f93-8bb1-74b55770ad39,ffe8af62-be12-4ce5-aeee-d640a1d5a2a2,,2026-03-15 17:18:07.255,1847296,0,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
thyroid_research_2026,bd53436b-9e36-473c-8b93-c4d186875f7e,3e937061-001d-42f5-8266-750b96069ce5,,2026-04-02 20:56:20.533,12288,12288,0,logan_glosser,1a5fc41a-c574-4b4f-920b-a6687fe9fc84
