table_name,column_name,semantic_family,column_class,canonical_code_draft,suggested_display_label,n_rows,pct_of_nonnull,raw_variant_count,top_raw_variants,review_status,notes
canonical_patient_master,ata_initial_risk,risk_scoring,controlled_vocab_candidate,low,low,107,3.403,1,low,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_response_category,risk_scoring,controlled_vocab_candidate,structural_incomplete,structural_incomplete,23,65.714,1,structural_incomplete,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_response_category,risk_scoring,controlled_vocab_candidate,biochemical_incomplete,biochemical_incomplete,6,17.143,1,biochemical_incomplete,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_response_category,risk_scoring,controlled_vocab_candidate,indeterminate,indeterminate,4,11.429,1,indeterminate,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_response_category,risk_scoring,controlled_vocab_candidate,excellent,excellent,1,2.857,1,excellent,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_response_category,risk_scoring,controlled_vocab_candidate,insufficient_data,insufficient_data,1,2.857,1,insufficient_data,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_risk_category,risk_scoring,controlled_vocab_candidate,high,high,1835,58.365,1,high,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_risk_category,risk_scoring,controlled_vocab_candidate,intermediate,intermediate,1202,38.232,1,intermediate,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,ata_risk_category,risk_scoring,controlled_vocab_candidate,low,low,107,3.403,1,low,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,present_ungraded,present_ungraded,1238,77.569,1,present_ungraded,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,suspicious_moderate,suspicious_moderate,92,5.764,1,suspicious_moderate,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,indeterminate,indeterminate,76,4.762,1,indeterminate,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,suspicious,suspicious,69,4.323,1,suspicious,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,negative,negative,57,3.571,1,negative,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,uptake_positive,uptake_positive,27,1.692,1,uptake_positive,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,absent,absent,9,0.564,1,absent,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,avid_suspicious,avid_suspicious,9,0.564,1,avid_suspicious,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,focal,focal,7,0.439,1,focal,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,suspicious_high,suspicious_high,6,0.376,1,suspicious_high,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,extensive,extensive,4,0.251,1,extensive,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,best_ene_grade,other,controlled_vocab_candidate,microscopic,microscopic,2,0.125,1,microscopic,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_category,other,controlled_vocab_candidate,benign,Benign,2033,40.45,1,Benign,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_category,other,controlled_vocab_candidate,malignant,Malignant,1221,24.294,1,Malignant,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_category,other,controlled_vocab_candidate,aus/flus,AUS/FLUS,642,12.774,1,AUS/FLUS,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_category,other,controlled_vocab_candidate,follicular neoplasm,Follicular Neoplasm,624,12.415,1,Follicular Neoplasm,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_category,other,controlled_vocab_candidate,suspicious for malignancy,Suspicious for Malignancy,273,5.432,1,Suspicious for Malignancy,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_category,other,controlled_vocab_candidate,nondiagnostic,Nondiagnostic,233,4.636,1,Nondiagnostic,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_final_name,other,controlled_vocab_candidate,benign,Benign,2033,40.45,1,Benign,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_final_name,other,controlled_vocab_candidate,malignant,Malignant,1221,24.294,1,Malignant,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_final_name,other,controlled_vocab_candidate,aus/flus,AUS/FLUS,642,12.774,1,AUS/FLUS,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_final_name,other,controlled_vocab_candidate,follicular neoplasm,Follicular Neoplasm,624,12.415,1,Follicular Neoplasm,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_final_name,other,controlled_vocab_candidate,suspicious for malignancy,Suspicious for Malignancy,273,5.432,1,Suspicious for Malignancy,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_final_name,other,controlled_vocab_candidate,nondiagnostic,Nondiagnostic,233,4.636,1,Nondiagnostic,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bethesda_source,provenance,degenerate_single_value,canonical_fna_patient_rollup_v1,canonical_fna_patient_rollup_v1,5266,100.0,1,canonical_fna_patient_rollup_v1,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bmi_note_source,provenance,possible_enum_review,h_p_1,h_p_1,632,97.833,1,h_p_1,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bmi_note_source,provenance,possible_enum_review,h_p_2,h_p_2,14,2.167,1,h_p_2,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bmi_source,provenance,possible_enum_review,nsqip,nsqip,1409,67.578,1,nsqip,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bmi_source,provenance,possible_enum_review,clinical_note_llm,clinical_note_llm,646,30.983,1,clinical_note_llm,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,bmi_source,provenance,possible_enum_review,op_sheet,op_sheet,30,1.439,1,op_sheet,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_detection_method,molecular,controlled_vocab_candidate,ngs,NGS,289,76.862,1,NGS,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_detection_method,molecular,controlled_vocab_candidate,nlp_entity_confirmed,NLP_entity_confirmed,64,17.021,1,NLP_entity_confirmed,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_detection_method,molecular,controlled_vocab_candidate,ngs_or_unknown,NGS_or_unknown,23,6.117,1,NGS_or_unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_detection_method_v11,molecular,controlled_vocab_candidate,ngs,NGS,268,71.277,1,NGS,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_detection_method_v11,molecular,controlled_vocab_candidate,nlp_entity_confirmed,NLP_entity_confirmed,103,27.394,1,NLP_entity_confirmed,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_detection_method_v11,molecular,controlled_vocab_candidate,ngs_or_unknown,NGS_or_unknown,5,1.33,1,NGS_or_unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_recovered_status_v11,molecular,degenerate_single_value,positive,positive,376,100.0,1,positive,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_recovered_variant_v11,histology,controlled_vocab_candidate,v600e,V600E,156,57.565,1,V600E,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_recovered_variant_v11,histology,controlled_vocab_candidate,v600e_presumed,V600E_presumed,93,34.317,1,V600E_presumed,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_recovered_variant_v11,histology,controlled_vocab_candidate,v600,V600,22,8.118,1,V600,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_source,molecular,possible_enum_review,molecular_test_episode_v2,molecular_test_episode_v2,9651,96.25,1,molecular_test_episode_v2,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_source,molecular,possible_enum_review,patient_refined_master_clinical_v12,patient_refined_master_clinical_v12,376,3.75,1,patient_refined_master_clinical_v12,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_status_v7,molecular,controlled_vocab_candidate,negative,negative,9758,97.346,1,negative,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_status_v7,molecular,controlled_vocab_candidate,positive,positive,266,2.654,1,positive,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_variant,histology,controlled_vocab_candidate,v600e,V600E,151,87.283,1,V600E,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,braf_variant,histology,controlled_vocab_candidate,v600,V600,22,12.717,1,V600,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,capsular_invasion_refined,other,controlled_vocab_candidate,present,present,1126,94.542,1,present,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,capsular_invasion_refined,other,controlled_vocab_candidate,absent,absent,65,5.458,1,absent,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,capsular_invasion_v6,other,controlled_vocab_candidate,present,present,1135,92.502,1,present,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,capsular_invasion_v6,other,controlled_vocab_candidate,absent,absent,64,5.216,1,absent,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,capsular_invasion_v6,other,controlled_vocab_candidate,indeterminate,indeterminate,28,2.282,1,indeterminate,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,chyle_leak_status,other,controlled_vocab_candidate,absent,absent,9283,85.392,1,absent,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,chyle_leak_status,other,controlled_vocab_candidate,absent_or_unconfirmed,absent_or_unconfirmed,1568,14.424,1,absent_or_unconfirmed,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,chyle_leak_status,other,controlled_vocab_candidate,confirmed_duration_unknown,confirmed_duration_unknown,20,0.184,1,confirmed_duration_unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_chyle_leak_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,1429,89.987,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_chyle_leak_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,80,5.038,1,pre_surgery,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_chyle_leak_timing_window,complication,controlled_vocab_candidate,unknown,unknown,40,2.519,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_chyle_leak_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,26,1.637,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_chyle_leak_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,7,0.441,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_chyle_leak_timing_window,complication,controlled_vocab_candidate,181_365d,181_365d,6,0.378,1,181_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hematoma_timing_window,complication,controlled_vocab_candidate,unknown,unknown,196,77.47,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hematoma_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,47,18.577,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hematoma_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,5,1.976,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hematoma_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,4,1.581,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hematoma_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,1,0.395,1,pre_surgery,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypocalcemia_timing_window,complication,controlled_vocab_candidate,unknown,unknown,1200,63.932,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypocalcemia_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,580,30.9,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypocalcemia_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,53,2.824,1,pre_surgery,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypocalcemia_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,35,1.865,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypocalcemia_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,6,0.32,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypocalcemia_timing_window,complication,controlled_vocab_candidate,181_365d,181_365d,3,0.16,1,181_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,possible_enum_review,unknown,unknown,365,84.884,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,possible_enum_review,gt_365d,gt_365d,41,9.535,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,possible_enum_review,0_30d,0_30d,20,4.651,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,possible_enum_review,31_180d,31_180d,2,0.465,1,31_180d,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,possible_enum_review,181_365d,181_365d,1,0.233,1,181_365d,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,possible_enum_review,pre_surgery,pre_surgery,1,0.233,1,pre_surgery,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_rln_injury_timing_window,complication,controlled_vocab_candidate,unknown,unknown,631,86.32,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_rln_injury_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,64,8.755,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_rln_injury_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,29,3.967,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_rln_injury_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,4,0.547,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_rln_injury_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,2,0.274,1,pre_surgery,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_rln_injury_timing_window,complication,controlled_vocab_candidate,181_365d,181_365d,1,0.137,1,181_365d,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_seroma_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,541,61.899,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_seroma_timing_window,complication,controlled_vocab_candidate,unknown,unknown,274,31.35,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_seroma_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,49,5.606,1,pre_surgery,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_seroma_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,5,0.572,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_seroma_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,4,0.458,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_seroma_timing_window,complication,controlled_vocab_candidate,181_365d,181_365d,1,0.114,1,181_365d,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paralysis_timing_window,complication,controlled_vocab_candidate,unknown,unknown,63,71.591,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paralysis_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,18,20.455,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paralysis_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,4,4.545,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paralysis_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,2,2.273,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paralysis_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,1,1.136,1,pre_surgery,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paresis_timing_window,complication,controlled_vocab_candidate,unknown,unknown,51,71.831,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paresis_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,14,19.718,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paresis_timing_window,complication,controlled_vocab_candidate,31_180d,31_180d,3,4.225,1,31_180d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_vc_paresis_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,3,4.225,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_wound_infection_timing_window,complication,controlled_vocab_candidate,unknown,unknown,7,43.75,1,unknown,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_wound_infection_timing_window,complication,controlled_vocab_candidate,0_30d,0_30d,5,31.25,1,0_30d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_wound_infection_timing_window,complication,controlled_vocab_candidate,gt_365d,gt_365d,2,12.5,1,gt_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_wound_infection_timing_window,complication,controlled_vocab_candidate,181_365d,181_365d,1,6.25,1,181_365d,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,comp_wound_infection_timing_window,complication,controlled_vocab_candidate,pre_surgery,pre_surgery,1,6.25,1,pre_surgery,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,ptc,PTC,153,81.383,2,PTC || PTC ,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,metastatic ptc,metastatic PTC,11,5.851,1,metastatic PTC,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,follicular carcinoma,follicular carcinoma,10,5.319,2,follicular carcinoma || Follicular carcinoma,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,mtc,MTC,7,3.723,1,MTC,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,niftp,NIFTP,3,1.596,1,NIFTP,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,metastatic mtc,Metastatic MTC,2,1.064,2,Metastatic MTC || metastatic MTC,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,ftump,FTUMP,1,0.532,1,FTUMP,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_histology_type,histology,controlled_vocab_candidate,metastatic/recurrent ptc,metastatic/recurrent PTC,1,0.532,1,metastatic/recurrent PTC,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,ptc,PTC,235,61.039,2,PTC || PTC ,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,follicular carcinoma,follicular carcinoma,119,30.909,2,follicular carcinoma || Follicular carcinoma,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,mtc,MTC,10,2.597,1,MTC,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,poorly differentiated thyroid carcinoma,poorly differentiated thyroid carcinoma,8,2.078,2,poorly differentiated thyroid carcinoma || Poorly differentiated thyroid carcinoma,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,niftp,NIFTP,3,0.779,1,NIFTP,draft_from_observed_values,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,differentiated high grade thyroid carcinoma,differentiated high grade thyroid carcinoma,2,0.519,1,differentiated high grade thyroid carcinoma,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,ftump,FTUMP,2,0.519,1,FTUMP,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,metastatic ptc,metastatic PTC,2,0.519,1,metastatic PTC,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
canonical_patient_master,completion_prior_histology,histology,controlled_vocab_candidate,atypical hurthle cell neoplasm,Atypical hurthle cell neoplasm,1,0.26,1,Atypical hurthle cell neoplasm,review_rare_possible_rogue,Read-only observed value; requires owner approval before normalization.
